ID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
321,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60,3633
322,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3748
323,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3600
324,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3568
325,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4322
326,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6284
327,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,708
328,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6494
329,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,869
330,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709
331,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1070
332,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3761
333,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4306
334,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,988
335,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426
336,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4031
337,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5017
338,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3087
339,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5270
340,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1384
341,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5054
342,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3834
343,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596
344,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6250
345,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5622
346,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,1169
347,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,558
348,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6523
349,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97,5175
350,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1916
351,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5385
352,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4739
353,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3201
354,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,6180
355,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6194
356,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6293
357,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5392
358,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,6040
359,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433
360,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6133
361,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385
362,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2484
363,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6432
364,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,673
365,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173
366,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,742
367,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478
368,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5482
369,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074
370,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5456
371,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1358
372,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136
373,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4643
374,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3150
375,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3162
376,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2154
377,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2222
378,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4438
379,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,751
380,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2895
381,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4232
382,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4002
383,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6327
384,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285
385,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1761
386,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4120
387,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,1984
388,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3475
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44,3734
390,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2243
391,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1945
392,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,6299
393,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,3164
394,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3370
395,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4887
396,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3188
397,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2181
398,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1353
399,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3545
400,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,5062
401,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2010
402,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,5523
403,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3294
404,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3581
405,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,862
406,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,4792
407,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2469
408,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492
409,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1486
410,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,1965
411,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,126
412,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1765
413,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,3795
414,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3070
415,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,364
416,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,5414
417,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,53
418,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1406
419,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,5769
420,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,584
421,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,4328
422,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2446
423,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,214
424,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3805
425,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2450
426,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,4477
427,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,6237
428,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,720
429,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3399
430,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,340
431,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4044
432,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,353
433,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,4345
434,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,6319
435,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,343
436,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,5624
437,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6196
438,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,2744
439,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,4559
440,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1456
441,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,4290
442,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,4944
443,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,311
444,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2539
445,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5156
446,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5447
447,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,498
448,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819
449,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,5832
450,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1119
451,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,981
452,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3105
453,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,1859
454,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,769
455,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2139
456,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2403
457,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2004
458,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20,3254
459,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768
460,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6
461,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1076
462,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,3297
463,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5337
464,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6181
465,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2425
466,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,5228
467,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,5256
468,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,6263
469,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,5689
470,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2867
471,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55,4558
472,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,4670
473,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,578
474,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,5723
475,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432
476,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2386
477,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,4597
478,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,3856
479,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69,6520
480,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1887
481,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,1763
482,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1156
483,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6026
484,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,5384
485,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5005
486,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,763
487,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,5047
488,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0
489,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,5718
490,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5265
491,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59,270
492,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,711
493,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3347
494,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614
495,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,6333
496,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1320
497,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,725
498,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,568
499,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,436
500,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3337
501,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,4688
502,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,3873
503,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,3681
504,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572
505,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1315
506,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78,6217
507,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,1155
508,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,4252
509,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491
510,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1372
511,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5094
512,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2897
513,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,4852
514,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95,2464
515,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,3525
516,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,982
517,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2621
518,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1527
519,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,2296
520,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,5492
521,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,819
522,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,3991
523,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1280
524,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3017
525,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4006
526,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6170
527,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,4510
528,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,5417
529,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,4709
530,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,4150
531,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,656
532,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,1251
533,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,5702
534,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85,6206
535,1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,42
536,0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,4257
537,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1557
538,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,5344
539,0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4191
540,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,6111
541,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,4922
542,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
543,1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,6154
544,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,4892
545,1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2292
546,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,2843
547,0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,5345
548,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,4407
549,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,2705
550,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,5999
551,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,6106
552,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,291
553,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,4326
554,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2245
555,0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,3264
556,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1492
557,1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,2353
558,1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,5827
559,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4139
560,1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,4936
561,1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,6295
562,1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4334
563,1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,4818
564,1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,3778
565,1,0,1,1,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,4208
566,1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1151
567,1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,4469
568,0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,3057
569,0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,3603
570,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,201
571,1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,2393
572,0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,5483
573,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,4650
574,0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2784
575,1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4016
576,1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,2675
577,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,4893
578,1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,2920
579,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,3259
580,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19,1963
581,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,5769
582,0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,2992
583,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19,1475
584,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20,4985
585,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,6213
586,1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,2900
587,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,6208
588,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,5739
589,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,5295
590,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,6047
591,1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,326
592,1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,4515
593,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2085
594,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,3820
595,0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,5593
596,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,6357
597,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,2006
598,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,3916
599,1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,760
600,1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,318
601,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,3979
602,0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,4098
603,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,4154
604,0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3123
605,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,4978
606,1,0,1,1,38,1,0,0,2,0,2,2,2,2,2,0,1,81,2676
607,1,0,0,1,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,1996
608,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55,6138
609,0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,5368
610,1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,2129
611,0,0,1,1,9,1,0,0,2,2,2,2,0,0,0,0,3,65,5280
612,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,647
613,0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4103
614,1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,2961
615,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85,5101
616,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,1430
617,0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85,5487
618,0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4125
619,0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,4373
620,1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55,3129
621,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,4751
622,1,0,1,1,40,1,0,1,0,0,2,0,2,0,1,1,2,85.05,2912
623,0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7,3471
624,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20,666
625,0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15,2033
626,1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25,1571
627,0,1,1,0,66,1,2,1,0,2,2,0,2,2,1,0,1,104.6,5388
628,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,5993
629,1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,3876
630,1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,110.75,3965
631,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55,2124
632,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85,5242
633,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,1285
634,0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55,1870
635,0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,5491
636,1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45,2704
637,0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4161
638,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,4778
639,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,6228
640,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1088
641,0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,2146
642,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,6302
643,0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,3648
644,0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25,3367
